frame,system,rom_label,pc,screen_ready,ram_script,ram_subscript,ppu_load_index,cur_save_slot,ram_004D,ram_next_script,ram_00E7,ram_map_location,ram_next_map_location,ram_0000_t41,ram_0000_t42,ram_041F,ram_0421,ram_0423,ram_0000,ram_0001,ram_0002,ram_0003,ram_0004,ram_0005,spr_index_1,spr_index_2,trace_last,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,ppu_buf_00,ppu_buf_01,ppu_buf_02,ppu_buf_03,ppu_buf_04,ppu_buf_05,ppu_buf_06,ppu_buf_07,ppu_buf_08,ppu_buf_09,ppu_buf_0A,ppu_buf_0B,ppu_buf_0C,ppu_buf_0D,ppu_buf_0E,ppu_buf_0F,ppu_buf_10,ppu_buf_11,ppu_buf_12,ppu_buf_13,ppu_buf_14,ppu_buf_15,ppu_buf_16,ppu_buf_17,ppu_buf_18,ppu_buf_19,ppu_buf_1A,ppu_buf_1B,ppu_buf_1C,ppu_buf_1D,ppu_buf_1E,ppu_buf_1F,oam_00,oam_01,oam_02,oam_03,oam_04,oam_05,oam_06,oam_07,oam_08,oam_09,oam_0A,oam_0B,oam_0C,oam_0D,oam_0E,oam_0F
11,genesis,zelda_v272,00061E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
12,genesis,zelda_v272,00473C,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0203,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
13,genesis,zelda_v272,007196,00,00,00,00,00,00,00,00,00,00,18,81,00,00,00,18,81,67,06,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
14,genesis,zelda_v272,000C00,00,00,00,00,00,00,00,00,00,00,CD,81,00,00,00,CD,81,B2,05,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
15,genesis,zelda_v272,007172,00,00,00,00,00,00,00,00,00,00,82,82,00,00,00,82,82,FD,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
16,genesis,zelda_v272,000AF6,00,00,00,00,00,00,00,00,00,00,36,83,00,00,00,36,83,49,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
17,genesis,zelda_v272,0008F2,00,00,00,00,00,00,00,00,00,00,EB,83,00,00,00,EB,83,94,03,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
18,genesis,zelda_v272,0071B4,00,00,00,00,00,00,00,00,00,00,A0,84,00,00,00,A0,84,E0,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
19,genesis,zelda_v272,0008FA,00,00,00,00,00,00,00,00,00,00,54,85,00,00,00,54,85,2B,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
20,genesis,zelda_v272,0008BE,00,00,00,00,00,00,00,00,00,00,09,86,00,00,00,09,86,76,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
21,genesis,zelda_v272,00719E,00,00,00,00,00,00,00,00,00,00,BE,86,00,00,00,BE,86,C2,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
22,genesis,zelda_v272,000C0C,00,00,00,00,00,00,00,00,00,00,72,87,00,00,00,72,87,0D,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
23,genesis,zelda_v272,0008FA,00,00,00,00,00,00,00,00,00,00,25,88,00,00,00,25,88,5A,06,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
24,genesis,zelda_v272,0008BE,00,00,00,00,00,00,00,00,00,00,DA,88,00,00,00,DA,88,A5,05,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
25,genesis,zelda_v272,00719E,00,00,00,00,00,00,00,00,00,00,8F,89,00,00,00,8F,89,F1,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
26,genesis,zelda_v272,000C10,00,00,00,00,00,00,00,00,00,00,43,8A,00,00,00,43,8A,3C,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
27,genesis,zelda_v272,00717C,00,00,00,00,00,00,00,00,00,00,F8,8A,00,00,00,F8,8A,87,03,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
28,genesis,zelda_v272,000B06,00,00,00,00,00,00,00,00,00,00,AC,8B,00,00,00,AC,8B,D3,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
29,genesis,zelda_v272,0008F2,00,00,00,00,00,00,00,00,00,00,61,8C,00,00,00,61,8C,1E,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
30,genesis,zelda_v272,0071C0,00,00,00,00,00,00,00,00,00,00,16,8D,00,00,00,16,8D,69,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
31,genesis,zelda_v272,000AE8,00,00,00,00,00,00,00,00,00,00,CA,8D,00,00,00,CA,8D,B5,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
32,genesis,zelda_v272,007102,00,00,00,00,00,00,00,00,00,00,7F,8E,00,00,00,7F,8E,00,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
33,genesis,zelda_v272,000B68,00,00,00,00,00,00,00,00,00,00,1A,8F,00,00,00,1A,8F,45,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
34,genesis,zelda_v272,0007CE,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0203,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
35,genesis,zelda_v272,000B9C,00,00,00,00,00,00,00,00,00,00,20,24,00,00,00,20,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
36,genesis,zelda_v272,000B84,00,00,00,00,00,00,00,00,00,00,20,24,00,00,00,20,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
37,genesis,zelda_v272,000B68,00,00,00,00,00,00,00,00,00,00,20,24,00,00,00,20,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
38,genesis,zelda_v272,0008E0,00,00,00,00,00,00,00,00,00,00,20,24,00,00,00,20,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
39,genesis,zelda_v272,0008D4,00,00,00,00,00,00,00,00,00,00,20,24,00,00,00,20,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
40,genesis,zelda_v272,000B68,00,00,00,00,00,00,00,00,00,00,28,24,00,00,00,28,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
41,genesis,zelda_v272,000AEE,00,00,00,00,00,00,00,00,00,00,28,24,00,00,00,28,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
42,genesis,zelda_v272,0008E0,00,00,00,00,00,00,00,00,00,00,28,24,00,00,00,28,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
43,genesis,zelda_v272,0008E8,00,00,00,00,00,00,00,00,00,00,28,24,00,00,00,28,24,00,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
44,genesis,zelda_v272,016894,00,00,00,00,00,00,00,00,00,00,00,06,00,00,00,00,06,FF,01,01,00,00,00,0203,0000,0302,00000000,0000,0000,23,23,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
45,genesis,zelda_v272,000DFC,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0313,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
46,genesis,zelda_v272,000E28,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0313,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
47,genesis,zelda_v272,000DD8,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0313,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
48,genesis,zelda_v272,000DE2,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0313,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
49,genesis,zelda_v272,000738,00,00,00,00,00,00,00,00,00,00,00,03,00,00,00,00,03,FF,01,01,00,00,00,0202,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
50,genesis,zelda_v272,00717A,00,00,00,00,00,00,00,00,00,00,1A,81,00,00,00,1A,81,65,06,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
51,genesis,zelda_v272,000B06,00,00,00,00,00,00,00,00,00,00,CE,81,00,00,00,CE,81,B1,05,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
52,genesis,zelda_v272,0008F2,00,00,00,00,00,00,00,00,00,00,83,82,00,00,00,83,82,FC,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
53,genesis,zelda_v272,0071BE,00,00,00,00,00,00,00,00,00,00,38,83,00,00,00,38,83,47,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
54,genesis,zelda_v272,0008FA,00,00,00,00,00,00,00,00,00,00,EC,83,00,00,00,EC,83,93,03,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
55,genesis,zelda_v272,0008C4,00,00,00,00,00,00,00,00,00,00,A1,84,00,00,00,A1,84,DE,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
56,genesis,zelda_v272,0071A4,00,00,00,00,00,00,00,00,00,00,56,85,00,00,00,56,85,2A,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
57,genesis,zelda_v272,0008F6,00,00,00,00,00,00,00,00,00,00,0A,86,00,00,00,0A,86,75,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
58,genesis,zelda_v272,007182,00,00,00,00,00,00,00,00,00,00,BF,86,00,00,00,BF,86,C0,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
59,genesis,zelda_v272,0008FE,00,00,00,00,00,00,00,00,00,00,73,87,00,00,00,73,87,0C,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
60,genesis,zelda_v272,0071AC,00,00,00,00,00,00,00,00,00,00,27,88,00,00,00,27,88,59,06,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
61,genesis,zelda_v272,0008FA,00,00,00,00,00,00,00,00,00,00,DB,88,00,00,00,DB,88,A4,05,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
62,genesis,zelda_v272,007182,00,00,00,00,00,00,00,00,00,00,90,89,00,00,00,90,89,EF,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
63,genesis,zelda_v272,007192,00,00,00,00,00,00,00,00,00,00,44,8A,00,00,00,44,8A,3B,04,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
64,genesis,zelda_v272,0008F2,00,00,00,00,00,00,00,00,00,00,F9,8A,00,00,00,F9,8A,86,03,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
65,genesis,zelda_v272,0071C6,00,00,00,00,00,00,00,00,00,00,AE,8B,00,00,00,AE,8B,D1,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
66,genesis,zelda_v272,000AEE,00,00,00,00,00,00,00,00,00,00,62,8C,00,00,00,62,8C,1D,02,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
67,genesis,zelda_v272,0008D4,00,00,00,00,00,00,00,00,00,00,17,8D,00,00,00,17,8D,68,01,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
68,genesis,zelda_v272,0071AE,00,00,00,00,00,00,00,00,00,00,CC,8D,00,00,00,CC,8D,B4,00,01,00,00,00,0403,0000,0302,00000000,0000,0000,3F,00,FF,3C,00,23,13,C1,00,FF,03,00,13,C1,00,FF,03,01,20,7C,00,00,86,10,10,30,18,00,20,7C,00,FF,F8,00,00,00,F8,00,00,00,F8,00,00,00,F8,00,00,00
