frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
100,genesis,zelda_v277,000DD8,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C09A,40800001,00000020,0000C09A,0000002E,00000000,0000002E,0000000E,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2600
101,genesis,zelda_v277,000DF8,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C3A4,43800007,00000124,000003CC,000000F3,00000000,00000000,00000013,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2604
102,genesis,zelda_v277,000DBA,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C6B0,4680000D,00000124,0000C6B0,000001B9,00000000,00000006,00000010,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2604
103,genesis,zelda_v277,000DCA,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C9BA,49800013,00000124,0000C9BA,0000027E,00000000,0000027E,0000001E,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2611
104,genesis,zelda_v277,000E2E,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000CD06,4D00001A,00000124,00000002,00000343,00000000,00000124,00000003,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2608
105,genesis,zelda_v277,004C80,02,02,03,FF,01,01,00,01,00,00,00,05,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B0,00,01,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01EE,0000,0302,00000000,0010,0000,00000083,00000025,0000001C,00FF0000,C0008118,00000302,00000000,0000FFFF,000059D7,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD86,2608
106,genesis,zelda_v277,0008FA,10,10,03,00,01,01,00,01,00,00,00,07,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B0,00,02,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,021C,0000,0302,00000000,0018,0000,00000424,00000002,000000B1,00000397,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF4,2000
107,genesis,zelda_v277,000AF6,10,10,03,00,01,01,00,01,00,00,00,08,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B0,00,02,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0237,0000,0302,00000000,001C,0000,00000424,00000001,000000E6,000003CD,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF0,2004
108,genesis,zelda_v277,000AFE,10,10,03,00,01,01,00,01,00,00,00,09,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B0,00,03,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0252,0000,0302,00000000,0020,0000,00000424,00000001,0000001B,000003CD,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF0,2004
109,genesis,zelda_v277,000DC0,28,28,24,00,01,01,00,01,00,00,00,0A,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B0,00,03,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0403,0271,0000,0302,00000000,0024,0000,00000424,00000004,000000DA,00002826,00000026,00000000,00000026,0000FFFF,00FF8200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDCC,2000
110,genesis,zelda_v277,0008CE,10,10,03,00,01,01,00,01,00,00,00,0B,00,00,00,00,00,56,08,1B,A5,00,FF,00,00,1E,B4,00,04,01,C8,C0,00,00,00,00,00,00,00,00,00,08,08,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,029B,0000,0302,00000000,0027,0018,00000424,00000004,000000BA,00000703,00000700,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2009
111,genesis,zelda_v277,0008C4,10,10,03,00,01,01,00,01,00,00,00,0C,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,04,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,02B6,0000,0302,00000000,002B,0018,00000424,00000003,000000F4,00001BC3,00001B00,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2000
112,genesis,zelda_v277,0008FE,10,10,03,00,01,01,00,01,00,00,00,0D,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,05,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,02D1,0000,0302,00000000,002F,0018,00000424,00000003,0000002F,00001BC3,00001B00,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2000
113,genesis,zelda_v277,000AF8,10,10,03,00,01,01,00,01,00,00,00,0E,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,05,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,02EC,0000,0302,00000000,0033,0018,00000424,00000002,00000069,00001BA3,00001B00,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF4,2000
114,genesis,zelda_v277,0008FA,10,10,03,00,01,01,00,01,00,00,00,0F,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,06,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0307,0000,0302,00000000,0037,0018,00000424,00000001,000000A3,00001BA3,00001B00,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2000
115,genesis,zelda_v277,0008F2,10,10,03,00,01,01,00,01,00,00,00,10,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,06,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0403,0324,0000,0302,00000000,003B,0018,00000400,00000020,00000000,000016C0,00001600,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDD8,2009
116,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,11,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,07,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,033F,0000,0302,00000000,003F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
117,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,12,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,07,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,035A,0000,0302,00000000,0043,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
118,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,13,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,08,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0375,0000,0302,00000000,0047,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
119,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,14,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,08,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0390,0000,0302,00000000,004B,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
120,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,15,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,09,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,03AB,0000,0302,00000000,004F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
121,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,16,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,09,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,03C6,0000,0302,00000000,0053,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
122,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,17,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0A,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,03E1,0000,0302,00000000,0057,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
123,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,18,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0A,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,03FC,0000,0302,00000000,005B,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
124,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,19,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0B,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0417,0000,0302,00000000,005F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
125,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,1A,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0B,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0432,0000,0302,00000000,0063,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
126,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,1B,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0C,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,044D,0000,0302,00000000,0067,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
127,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,1C,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0C,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0468,0000,0302,00000000,006B,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
128,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,1D,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0D,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0483,0000,0302,00000000,006F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
129,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,1E,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0D,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,049E,0000,0302,00000000,0073,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
130,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,1F,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0E,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,04B9,0000,0302,00000000,0077,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
131,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,20,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0E,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,04D4,0000,0302,00000000,007B,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
132,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,21,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0F,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,04EF,0000,0302,00000000,007F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
133,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,22,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,0F,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,050A,0000,0302,00000000,0083,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
134,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,23,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,10,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0525,0000,0302,00000000,0087,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
135,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,24,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,10,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0540,0000,0302,00000000,008B,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
136,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,25,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,11,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,055B,0000,0302,00000000,008F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
137,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,26,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,11,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0576,0000,0302,00000000,0093,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
138,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,27,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,12,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0591,0000,0302,00000000,0097,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
139,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,28,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,12,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,05AC,0000,0302,00000000,009B,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
140,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,29,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,13,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,05C7,0000,0302,00000000,009F,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
141,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,2A,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,13,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,05E2,0000,0302,00000000,00A3,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
142,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,2B,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,14,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,05FD,0000,0302,00000000,00A7,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
143,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,2C,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,14,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0618,0000,0302,00000000,00AB,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
144,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,2D,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,15,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0633,0000,0302,00000000,00AF,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
145,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,2E,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,15,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,064E,0000,0302,00000000,00B3,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
146,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,2F,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,16,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0669,0000,0302,00000000,00B7,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
147,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,30,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,16,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0684,0000,0302,00000000,00BB,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
148,genesis,zelda_v277,000F34,10,10,03,00,01,01,00,01,00,00,00,31,00,00,00,00,00,0F,8F,1B,A5,00,FF,00,00,1E,B4,00,17,01,C8,C0,00,00,00,00,00,00,00,00,80,10,CE,35,94,61,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,069F,0000,0302,00000000,00BF,0018,000004B4,00000003,00000000,00000774,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
