frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
100,genesis,zelda_v300,000DD8,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C09A,40800001,00000020,0000C09A,0000002E,00000000,0000002E,0000000E,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2600
101,genesis,zelda_v300,000DF8,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C3A4,43800007,00000124,000003CC,000000F3,00000000,00000000,00000013,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2604
102,genesis,zelda_v300,000DBA,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C6B0,4680000D,00000124,0000C6B0,000001B9,00000000,00000006,00000010,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2604
103,genesis,zelda_v300,000DCA,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000C9BA,49800013,00000124,0000C9BA,0000027E,00000000,0000027E,0000001E,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2611
104,genesis,zelda_v300,000E2E,02,02,03,00,01,01,00,01,00,00,00,04,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,00,01,C8,C0,00,00,00,00,00,00,00,00,80,20,23,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0403,01D3,0000,0302,00000000,000C,0000,0000CD06,4D00001A,00000124,00000002,00000343,00000000,00000124,00000003,00FF8200,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD56,2608
105,genesis,zelda_v300,00044E,02,02,03,FF,01,01,00,01,00,00,00,05,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,01,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,B2,B2,00,1D,3B,4F,0F,00,FF,00,00,80,39,3F,00,FF,00,20,36,0F,20,10,36,0477,01EF,0000,0302,00000000,000F,0000,00000477,000000B2,00000024,00FF0000,C0008118,00000302,00000000,0000FFFF,0000584F,00000302,00000000,00000000,00000000,00000000,00000000,00FFFD7E,2600
106,genesis,zelda_v300,000C00,10,10,03,00,01,01,00,01,00,00,00,07,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,02,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,20,10,36,0203,0219,0000,0302,00000000,0016,0000,00000424,00000002,000000A8,000003A0,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDD0,2009
107,genesis,zelda_v300,0008C6,10,10,03,00,01,01,00,01,00,00,00,08,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,02,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0235,0000,0302,00000000,001A,0000,00000424,00000001,000000DB,000003D0,000003D0,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF4,2000
108,genesis,zelda_v300,000AE8,10,10,03,00,01,01,00,01,00,00,00,09,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,03,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,20,10,36,0203,024E,0000,0302,00000000,001D,0000,00000424,00000001,0000000D,000003D1,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF0,2000
109,genesis,zelda_v300,001250,28,28,24,00,01,01,00,01,00,00,00,0A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,03,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0403,026E,0000,0302,00000000,0021,0000,00000424,00000004,000000D5,0000282C,00002800,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDFC,2000
110,genesis,zelda_v300,000B06,10,10,03,00,01,01,00,01,00,00,00,0B,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,04,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,0287,0000,0302,00000000,0024,0000,00000424,00000004,0000000C,000003CC,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF4,2000
111,genesis,zelda_v300,0008FA,10,10,03,00,01,01,00,01,00,00,00,0C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,04,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,02A3,0000,0302,00000000,0028,0000,00000424,00000003,0000003F,000003CF,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2000
112,genesis,zelda_v300,0008D0,10,10,03,00,01,01,00,01,00,00,00,0D,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,05,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,02BC,0000,0302,00000000,002B,0000,00000424,00000002,00000070,0000049E,00000400,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2009
113,genesis,zelda_v300,000AF6,10,10,03,00,01,01,00,01,00,00,00,0E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,05,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,02D8,0000,0302,00000000,002F,0000,00000424,00000001,000000A4,000003CF,00000300,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF4,2004
114,genesis,zelda_v300,0008FA,10,10,03,00,01,01,00,01,00,00,00,0F,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,06,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0403,02F3,0000,0302,00000000,0032,0000,00000400,00000017,00000000,000012E9,00001200,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2004
115,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,10,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,06,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,030F,0000,0302,00000000,0036,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
116,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,11,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,07,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,0328,0000,0302,00000000,0039,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
117,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,12,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,07,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0344,0000,0302,00000000,003D,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
118,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,13,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,08,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,035D,0000,0302,00000000,0040,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
119,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,14,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,08,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0379,0000,0302,00000000,0044,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
120,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,15,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,09,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,0392,0000,0302,00000000,0047,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
121,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,16,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,09,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,03AE,0000,0302,00000000,004B,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
122,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,17,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,0A,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,03C7,0000,0302,00000000,004E,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
123,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,18,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,0A,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,03E3,0000,0302,00000000,0052,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
124,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,19,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,0B,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,03FC,0000,0302,00000000,0055,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
125,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,1A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,0B,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0418,0000,0302,00000000,0059,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
126,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,1B,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,0C,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,0431,0000,0302,00000000,005C,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
127,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,1C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,0C,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,044D,0000,0302,00000000,0060,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
128,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,1D,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,0D,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,03,10,36,0203,0466,0000,0302,00000000,0063,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
129,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,1E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,0D,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0482,0000,0302,00000000,0067,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
130,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,1F,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,0E,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,03,10,36,0203,049B,0000,0302,00000000,006A,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
131,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,20,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,0E,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,04B7,0000,0302,00000000,006E,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
132,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,21,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,0F,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,03,10,36,0203,04D0,0000,0302,00000000,0071,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
133,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,22,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,0F,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,04EC,0000,0302,00000000,0075,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
134,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,23,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,10,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,02,10,36,0203,0505,0000,0302,00000000,0078,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
135,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,24,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,10,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0521,0000,0302,00000000,007C,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
136,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,25,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,11,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,02,10,36,0203,053A,0000,0302,00000000,007F,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
137,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,26,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,11,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0556,0000,0302,00000000,0083,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
138,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,27,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,12,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,02,10,36,0203,056F,0000,0302,00000000,0086,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
139,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,28,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,12,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,058B,0000,0302,00000000,008A,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
140,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,29,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,13,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,11,10,36,0203,05A4,0000,0302,00000000,008D,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
141,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,2A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,13,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,05C0,0000,0302,00000000,0091,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
142,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,2B,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,14,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,11,10,36,0203,05D9,0000,0302,00000000,0094,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
143,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,2C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,14,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,05F5,0000,0302,00000000,0098,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
144,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,2D,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,15,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,11,10,36,0203,060E,0000,0302,00000000,009B,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
145,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,2E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,15,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,062A,0000,0302,00000000,009F,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
146,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,2F,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,16,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,0643,0000,0302,00000000,00A2,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
147,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,30,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,16,01,B2,C0,00,00,00,00,00,00,00,00,01,20,4F,20,00,53,01,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,065F,0000,0302,00000000,00A6,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
148,genesis,zelda_v300,000F34,10,10,03,00,01,01,00,01,00,00,00,31,00,00,00,00,00,FD,91,1A,A5,00,FF,00,00,1E,B0,00,17,01,B2,C0,00,00,00,00,00,00,00,00,80,10,CD,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,0678,0000,0302,00000000,00A9,0000,000004B0,00000003,00000000,00001374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
