=== JOY OVERRIDE START INJECTION TEST ===
Rom: zelda_v542
Start injection frame: 1600
Start hold frames: 1
Max frames: 2000

Frame | Script | Sub | PPULoad | Slot | PPUCtrl | PPUMask | VRAMAddr | Ready | Notes
 200 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x3F00 |     0 | 
 210 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 220 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 230 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 240 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 250 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 260 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 270 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 280 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 290 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 300 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 310 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 320 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 330 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 340 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 350 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 360 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 370 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 380 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 390 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 400 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 410 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 420 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 430 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 440 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 450 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 460 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 470 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 480 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 490 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 500 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 510 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 520 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 530 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 540 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 550 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 560 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 570 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 580 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 590 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 600 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 610 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 620 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 630 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 640 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 650 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 660 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 670 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 680 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 690 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 700 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 710 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 720 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 730 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 740 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 750 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 760 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 770 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 780 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 790 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 800 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 810 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 820 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 830 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 840 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 850 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 860 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 870 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 880 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 890 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 900 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 910 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 920 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 930 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 940 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 950 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 960 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 970 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 980 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 990 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1000 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1010 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1020 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1030 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1040 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1050 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1060 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1070 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1080 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1090 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1100 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1110 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1120 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1130 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1140 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1150 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1160 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1170 |      0 |   0 |       0 |    0 | 0xB0 | 0x00 | 0x2AC0 |     0 | 
1180 |      0 |   0 |       2 |    0 | 0xB2 | 0x00 | 0x2240 |     0 | 
1190 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1200 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1210 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1220 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1230 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1240 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1250 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1260 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1270 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1280 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1290 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1300 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1310 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1320 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1330 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1340 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1350 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1360 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1370 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1380 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1390 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1400 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1410 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1420 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1430 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1440 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1450 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1460 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1470 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1480 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1490 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1500 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1510 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1520 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1530 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1540 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1550 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1560 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1570 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1580 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1590 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
*** FRAME 1600: INJECTED START BUTTON VIA 0xFFEE90/0xFFEE91

1600 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | [START INJECTED]
1601 |      0 |   1 |      18 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1602 |      0 |   1 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1603 |      0 |   1 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1604 |      0 |   1 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1605 |      0 |   1 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1606 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1607 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1608 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1609 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1610 |      0 |   2 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1611 |      0 |   2 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1612 |      0 |   2 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1613 |      0 |   2 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1614 |      1 |   0 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1615 |      1 |   0 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1616 |      1 |   0 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1617 |      1 |   1 |       0 |    3 | 0xB2 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1618 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1619 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1620 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1621 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1622 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x22C0 |     0 | [GAME RUNNING]
1623 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1624 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1625 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1626 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1627 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2AC0 |     0 | [GAME RUNNING]
1628 |      1 |   3 |      20 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1629 |      1 |   3 |      20 |    0 | 0xB0 | 0x00 | 0x2324 |     0 | [GAME RUNNING]
1630 |      1 |   5 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1631 |      1 |   6 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1632 |      1 |   0 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1633 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1634 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1635 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1636 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1637 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1638 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1639 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1640 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1641 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1642 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1643 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1644 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1645 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1646 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1647 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1648 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1649 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1650 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1660 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1670 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1680 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1690 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1700 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]

*** GAME ADVANCED PAST TITLE SCREEN ***
Final frame: 1701, script=1, subscript=0, slot=3

=== TEST COMPLETE ===
Advanced: true
Final frame: 1701
