frame,system,rom_label,pc,screen_ready,ram_script,ram_subscript,ppu_load_index,cur_save_slot,ram_004D,ram_next_script,ram_041F,ram_0421,ram_0423,ram_0000,ram_0001,ram_0002,ram_0003,ram_0004,ram_0005,spr_index_1,spr_index_2,trace_last,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,ppu_buf_00,ppu_buf_01,ppu_buf_02,ppu_buf_03,ppu_buf_04,ppu_buf_05,ppu_buf_06,ppu_buf_07,ppu_buf_08,ppu_buf_09,ppu_buf_0A,ppu_buf_0B,ppu_buf_0C,ppu_buf_0D,ppu_buf_0E,ppu_buf_0F,ppu_buf_10,ppu_buf_11,ppu_buf_12,ppu_buf_13,ppu_buf_14,ppu_buf_15,ppu_buf_16,ppu_buf_17,ppu_buf_18,ppu_buf_19,ppu_buf_1A,ppu_buf_1B,ppu_buf_1C,ppu_buf_1D,ppu_buf_1E,ppu_buf_1F,oam_00,oam_01,oam_02,oam_03,oam_04,oam_05,oam_06,oam_07,oam_08,oam_09,oam_0A,oam_0B,oam_0C,oam_0D,oam_0E,oam_0F
10,genesis,zelda_v586_autostart,000CFC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
11,genesis,zelda_v586_autostart,000CFC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
12,genesis,zelda_v586_autostart,000CFC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
13,genesis,zelda_v586_autostart,000D6E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
14,genesis,zelda_v586_autostart,001020,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
15,genesis,zelda_v586_autostart,0006B0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
16,genesis,zelda_v586_autostart,0006CC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
17,genesis,zelda_v586_autostart,0015A8,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,02C0,0000,0302,00000000,0000,0002,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
18,genesis,zelda_v586_autostart,001586,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,02C0,0000,0302,00000000,0000,0002,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
19,genesis,zelda_v586_autostart,001590,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,02C0,0000,0302,00000000,0000,0002,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
20,genesis,zelda_v586_autostart,0014F8,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,02C0,0000,0302,00000000,0000,0002,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
21,genesis,zelda_v586_autostart,001580,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,02C0,0000,0302,00000000,0000,0002,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
22,genesis,zelda_v586_autostart,001598,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
23,genesis,zelda_v586_autostart,0011C2,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
24,genesis,zelda_v586_autostart,001148,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
25,genesis,zelda_v586_autostart,00118A,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
26,genesis,zelda_v586_autostart,00102C,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
27,genesis,zelda_v586_autostart,0015E6,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
28,genesis,zelda_v586_autostart,0015CC,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
29,genesis,zelda_v586_autostart,0014FE,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
30,genesis,zelda_v586_autostart,0011AE,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
31,genesis,zelda_v586_autostart,001158,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
32,genesis,zelda_v586_autostart,000988,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
33,genesis,zelda_v586_autostart,001586,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
34,genesis,zelda_v586_autostart,0015FA,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
35,genesis,zelda_v586_autostart,0014BC,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
36,genesis,zelda_v586_autostart,001586,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
37,genesis,zelda_v586_autostart,00158C,00,00,00,10,00,00,00,00,00,00,00,03,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
38,genesis,zelda_v586_autostart,00C43E,00,00,00,00,00,00,00,00,00,00,EF,80,90,06,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
39,genesis,zelda_v586_autostart,0009B6,00,00,00,00,00,00,00,00,00,00,9A,81,E5,05,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
40,genesis,zelda_v586_autostart,0009B2,00,00,00,00,00,00,00,00,00,00,45,82,3A,05,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
41,genesis,zelda_v586_autostart,0009C2,00,00,00,00,00,00,00,00,00,00,EF,82,90,04,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
42,genesis,zelda_v586_autostart,00C40C,00,00,00,00,00,00,00,00,00,00,9A,83,E5,03,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
43,genesis,zelda_v586_autostart,0009BE,00,00,00,00,00,00,00,00,00,00,44,84,3B,03,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
44,genesis,zelda_v586_autostart,00C440,00,00,00,00,00,00,00,00,00,00,EF,84,90,02,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
45,genesis,zelda_v586_autostart,001262,00,00,00,00,00,00,00,00,00,00,99,85,E6,01,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
46,genesis,zelda_v586_autostart,0009BE,00,00,00,00,00,00,00,00,00,00,44,86,3B,01,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
47,genesis,zelda_v586_autostart,0009B2,00,00,00,00,00,00,00,00,00,00,F0,86,8F,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
48,genesis,zelda_v586_autostart,0009B6,00,00,00,00,00,00,00,00,00,00,9C,87,E3,06,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
49,genesis,zelda_v586_autostart,0009B6,00,00,00,00,00,00,00,00,00,00,4E,88,31,06,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
50,genesis,zelda_v586_autostart,001034,00,00,00,00,00,00,00,00,00,00,FF,88,80,05,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
51,genesis,zelda_v586_autostart,00C3FC,00,00,00,00,00,00,00,00,00,00,AA,89,D5,04,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
52,genesis,zelda_v586_autostart,001270,00,00,00,00,00,00,00,00,00,00,54,8A,2B,04,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
53,genesis,zelda_v586_autostart,00C42C,00,00,00,00,00,00,00,00,00,00,FF,8A,81,03,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
54,genesis,zelda_v586_autostart,0009B6,00,00,00,00,00,00,00,00,00,00,A9,8B,D6,02,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
55,genesis,zelda_v586_autostart,001034,00,00,00,00,00,00,00,00,00,00,53,8C,2C,02,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
56,genesis,zelda_v586_autostart,00102C,00,00,00,00,00,00,00,00,00,00,FF,8C,80,01,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
57,genesis,zelda_v586_autostart,00103C,00,00,00,00,00,00,00,00,00,00,B1,8D,CE,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
58,genesis,zelda_v586_autostart,001044,00,00,00,00,00,00,00,00,00,00,63,8E,1C,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
59,genesis,zelda_v586_autostart,001034,00,00,00,00,00,00,00,00,00,00,EA,8E,75,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
60,genesis,zelda_v586_autostart,0012A8,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
61,genesis,zelda_v586_autostart,00129E,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
62,genesis,zelda_v586_autostart,0013EC,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
63,genesis,zelda_v586_autostart,0013EA,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
64,genesis,zelda_v586_autostart,0013FA,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
65,genesis,zelda_v586_autostart,001400,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
66,genesis,zelda_v586_autostart,001406,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
67,genesis,zelda_v586_autostart,001412,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
68,genesis,zelda_v586_autostart,00141C,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
69,genesis,zelda_v586_autostart,001420,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
70,genesis,zelda_v586_autostart,001428,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
71,genesis,zelda_v586_autostart,001426,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
72,genesis,zelda_v586_autostart,001432,00,00,00,00,00,00,00,00,00,00,5F,8F,00,00,00,00,00,00,0403,0010,A869,00025646,0000,0003,3F,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
