frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,pal_sh_00,pal_sh_01,pal_sh_02,pal_sh_03,pal_sh_04,pal_sh_05,pal_sh_06,pal_sh_07,trace_last,trace_seq,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
10,genesis,zelda_v588_autostart,000CFC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,0000FFFF,00000000,00000000,00000000,00000000,00000000,00000000,000021CB,00202000,00FF8000,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2704
11,genesis,zelda_v588_autostart,000CFC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,0000FFFF,00000000,00000000,00000000,00000000,00000000,00000000,0000115E,00202000,00FF8000,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2704
12,genesis,zelda_v588_autostart,000CFC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,0000FFFF,00000000,00000000,00000000,00000000,00000000,00000000,000000F2,00202000,00FF8000,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2704
13,genesis,zelda_v588_autostart,000D6E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,0000E000,60000003,00000000,00000000,00000000,00000000,00000000,000000A6,00202000,00FF8000,00000000,00000000,00000000,00000000,00000000,00FFFDF0,2710
14,genesis,zelda_v588_autostart,001020,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,00000000,78000666,00000000,00000000,C01E0000,00000000,00000000,0000049E,00FFCD88,00FF8000,00000000,00000000,00000000,00000000,00000000,00FFFDF8,2704
15,genesis,zelda_v588_autostart,0006B0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,000006AD,78000666,00000000,00000000,C01E0000,00000000,00000000,0000FFFF,0002CBF8,00FF8000,00000000,00000000,00000000,00000000,00000000,00FFFDFC,2700
16,genesis,zelda_v588_autostart,0006CC,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,0000,00000000,0000,0000,00000007,78000666,00000000,00000000,C01E0000,00000000,00000000,0000FFFF,00030690,00FFDFE0,00000000,00000000,00000000,00000000,00000000,00FFFDFC,2708
17,genesis,zelda_v588_autostart,0015A8,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,02C0,0014,0000,0302,00000000,0000,0002,00000000,42800005,00000000,00000005,000000A5,00000000,00000000,00000005,00FF8200,00FF687E,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2600
18,genesis,zelda_v588_autostart,001586,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,02C0,0014,0000,0302,00000000,0000,0002,0000C500,4580000B,00000000,00000000,00000168,00000000,00000168,00000008,00FF8200,00FF687E,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2604
19,genesis,zelda_v588_autostart,001590,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,02C0,0014,0000,0302,00000000,0000,0002,0000C800,48800011,00000000,00000020,0000022B,00000000,0000000B,0000000B,00FF8200,00FF687E,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2600
20,genesis,zelda_v588_autostart,0014F8,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,02C0,0014,0000,0302,00000000,0000,0002,0000CB9A,4B800017,00000000,0000CB9A,000002EE,00000000,000002EE,0000000E,00FF8200,00FF687E,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2600
21,genesis,zelda_v588_autostart,001580,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,02C0,0014,0000,0302,00000000,0000,0002,0000CE00,4E80001D,00000000,0000CEA0,000003B1,00000000,000003B1,00000011,00FF8200,00FF687E,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2614
22,genesis,zelda_v588_autostart,001598,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,001C,0010,A869,00025654,0000,0003,00000400,00000001,00000024,000003C5,00020037,00000000,00000005,00000017,00FF8200,00025692,00000000,00000000,00000000,00000000,00000000,00FFFD78,2600
23,genesis,zelda_v588_autostart,0011C2,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0022,0010,A869,00025654,0000,0003,00000424,00000012,00000020,0000208E,0002008E,00000018,00000000,0000FFFF,00FF8200,000256F2,00000000,00000000,00000000,00000000,00000000,00FFFD7C,2600
24,genesis,zelda_v588_autostart,001148,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0028,0010,A869,00025654,0000,0003,000004E3,0000001B,00000020,000020E5,000200E5,0000000C,00000000,0000FFFF,00024EA8,00025752,00000000,00000000,00000000,00000000,00000000,00FFFD78,2600
25,genesis,zelda_v588_autostart,00118A,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,002C,0010,A869,00025654,0000,0003,000004D4,00000003,00000021,0000213D,00022100,0000A869,00000000,0000FFFF,00024EA8,000257B0,00000000,00000000,00000000,00000000,00000000,00FFFD7C,2609
26,genesis,zelda_v588_autostart,00102C,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0032,0010,A869,00025654,0000,0003,00000424,0000000D,00000021,00002193,00022100,0000A869,00000000,0000FFFF,00024EA8,0002580F,00000000,00000000,00000000,00000000,00000000,00FFFDA0,2600
27,genesis,zelda_v588_autostart,0015E6,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0038,0010,A869,00025654,0000,0003,0000C794,0000000F,00000024,0000C794,000201EA,00000000,00000024,0000000A,00FF8200,0002586F,00000000,00000000,00000000,00000000,00000000,00FFFD78,2604
28,genesis,zelda_v588_autostart,0015CC,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,003E,0010,A869,00025654,0000,0003,00000902,00000012,000000DA,00000000,00020241,00000000,000000DA,00000001,00FF8200,000258CF,00000000,00000000,00000000,00000000,00000000,00FFFD78,2600
29,genesis,zelda_v588_autostart,0014FE,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0042,0010,A869,00025654,0000,0003,00000424,00000014,00000024,00002299,00020299,00000000,00000299,00000019,00FF8200,0002592D,00000000,00000000,00000000,00000000,00000000,00FFFD78,2610
30,genesis,zelda_v588_autostart,0011AE,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0048,0010,A869,00025654,0000,0003,000004DD,00000010,00000022,000022F0,000202F0,00000000,00000000,0000FFFF,00FF8200,0002598D,00000000,00000000,00000000,00000000,00000000,00FFFD7C,2608
31,genesis,zelda_v588_autostart,001158,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,004E,0010,A869,00025654,0000,0003,000004DB,00000019,00000023,00002347,00020347,00000000,00000000,0000FFFF,00024EA8,000259ED,00000000,00000000,00000000,00000000,00000000,00FFFD78,2609
32,genesis,zelda_v588_autostart,000988,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0052,0010,A869,00025654,0000,0003,000004E1,00000001,00000023,0000239F,00022300,0000A869,00000000,0000FFFF,00024EA8,00025A4B,00000000,00000000,00000000,00000000,00000000,00FFFDA4,2600
33,genesis,zelda_v588_autostart,001586,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0056,0010,A869,00025654,0000,0003,00000000,00000002,00000024,00000000,00020054,00000000,00000054,00000014,00FF8200,00025A77,00000000,00000000,00000000,00000000,00000000,00FFFD5C,2604
34,genesis,zelda_v588_autostart,0015FA,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0056,0010,A869,00025654,0000,0003,0000C330,43300003,00000024,0000C2B8,000200D8,00000000,00002024,00000018,00FF8200,00025A80,00000000,00000000,00000000,00000000,00000000,00FFFD5C,2600
35,genesis,zelda_v588_autostart,0014BC,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0056,0010,A869,00025654,0000,0003,00000000,00000002,000000C8,0000C694,000201AB,00000000,0000000D,00000008,00FF8200,00025A8C,00000000,00000000,00000000,00000000,00000000,00FFFD68,2604
36,genesis,zelda_v588_autostart,001586,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0058,0010,A869,00025654,0000,0003,00000000,00000011,00000012,00000000,00020234,00000000,00000234,00000014,00FF8200,00025A9A,00000000,00000000,00000000,00000000,00000000,00FFFD5C,2604
37,genesis,zelda_v588_autostart,00158C,00,00,03,00,00,00,00,00,00,00,10,01,00,00,00,00,00,00,00,00,00,00,00,00,00,1E,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,0058,0010,A869,00025654,0000,0003,00000000,0000001E,0000009A,00000000,000203CE,00000000,00000038,0000000E,00FF8200,00025AB0,00000000,00000000,00000000,00000000,00000000,00FFFD5C,2600
38,genesis,zelda_v588_autostart,00C43E,EF,EF,80,90,06,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,00000400,00000001,00000000,00000070,C0000690,00000690,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2608
39,genesis,zelda_v588_autostart,0009B6,9A,9A,81,E5,05,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,00000400,00000001,00000000,0000011B,C0000100,0000819A,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFD86,2609
40,genesis,zelda_v588_autostart,0009B2,45,45,82,3A,05,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,00000424,00000001,00000000,000001C6,C0000100,00008245,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFDA6,2609
41,genesis,zelda_v588_autostart,0009C2,EF,EF,82,90,04,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,00000478,00000001,00000000,00000271,C0000200,000082EF,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFDA6,2600
42,genesis,zelda_v588_autostart,00C40C,9A,9A,83,E5,03,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,000004E3,00000001,00000000,0000031B,C0000003,0000839A,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2608
43,genesis,zelda_v588_autostart,0009BE,44,44,84,3B,03,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,00000424,00000001,00000000,000003C5,C0000300,00008444,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFDA6,2600
44,genesis,zelda_v588_autostart,00C440,EF,EF,84,90,02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,3F,00,FF,00,00,00,00,00,00,00,0F,30,30,30,0F,21,30,30,0403,006B,0010,A869,00025654,0000,0003,000004DA,00000001,00000000,00000470,C0000002,00000290,00000000,0000FFFF,00FF0000,00025AB5,00000000,00000000,00000000,00000000,00000000,00FFFDAA,2611
