frame,pc,trace_last,trace_seq,addr,tile_index,byte_in_tile,value,vram_addr_curr,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,trace_ppu_ptr_raw,trace_ppu_ptr_res,trace_ppu_evt_arg0,trace_ppu_evt_arg1,trace_ppu_evt_arg2,trace_ppu_rom_hi,trace_ppu_rom_lo,trace_ppu_rom_ctrl,trace_ppu_rom_data,legacy_ppu_ptr,d0,d1,d2,d3,d4,a0,a1
156,000C9E,0403,0383,FFCE2B,00E2,11,24,0E2B,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000002D,0000000E,00000E2B,00010E2B,00FFC000,00018565
156,000C9E,0403,0383,FFCE2C,00E2,12,24,0E2C,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000002C,0000000E,00000E2C,00010E2C,00FFC000,00018566
156,000C9E,0403,0383,FFCE2D,00E2,13,23,0E2D,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000423,0000002B,0000000E,00000E2D,00010E2D,00FFC000,00018567
156,000C9E,0403,0383,FFCE2E,00E2,14,80,0E2E,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000480,0000002A,0000000E,00000E2E,00010E2E,00FFC000,00018568
156,000C9E,0403,0383,FFCE2F,00E2,15,20,0E2F,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000420,00000029,0000000E,00000E2F,00010E2F,00FFC000,00018569
156,000C9E,0403,0383,FFCE30,00E3,0,24,0E30,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000028,0000000E,00000E30,00010E30,00FFC000,0001856A
156,000C9E,0403,0383,FFCE31,00E3,1,24,0E31,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000027,0000000E,00000E31,00010E31,00FFC000,0001856B
156,000C9E,0403,0383,FFCE32,00E3,2,E3,0E32,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,000004E3,00000026,0000000E,00000E32,00010E32,00FFC000,0001856C
156,000C9E,0403,0383,FFCE33,00E3,3,24,0E33,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000025,0000000E,00000E33,00010E33,00FFC000,0001856D
156,000C9E,0403,0383,FFCE34,00E3,4,24,0E34,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000024,0000000E,00000E34,00010E34,00FFC000,0001856E
156,000C9E,0403,0383,FFCE35,00E3,5,24,0E35,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000023,0000000E,00000E35,00010E35,00FFC000,0001856F
156,000C9E,0403,0383,FFCE36,00E3,6,24,0E36,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000022,0000000E,00000E36,00010E36,00FFC000,00018570
156,000C9E,0403,0383,FFCE37,00E3,7,24,0E37,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000021,0000000E,00000E37,00010E37,00FFC000,00018571
156,000C9E,0403,0383,FFCE38,00E3,8,24,0E38,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000020,0000000E,00000E38,00010E38,00FFC000,00018572
156,000C9E,0403,0383,FFCE39,00E3,9,24,0E39,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000001F,0000000E,00000E39,00010E39,00FFC000,00018573
156,000C9E,0403,0383,FFCE3A,00E3,10,24,0E3A,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000001E,0000000E,00000E3A,00010E3A,00FFC000,00018574
156,000C9E,0403,0383,FFCE3B,00E3,11,24,0E3B,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000001D,0000000E,00000E3B,00010E3B,00FFC000,00018575
156,000C9E,0403,0383,FFCE3C,00E3,12,24,0E3C,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000001C,0000000E,00000E3C,00010E3C,00FFC000,00018576
156,000C9E,0403,0383,FFCE3D,00E3,13,24,0E3D,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000001B,0000000E,00000E3D,00010E3D,00FFC000,00018577
156,000C9E,0403,0383,FFCE3E,00E3,14,24,0E3E,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,0000001A,0000000E,00000E3E,00010E3E,00FFC000,00018578
156,000C9E,0403,0383,FFCE3F,00E3,15,24,0E3F,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,24,11,0001855D,0300,00000424,00000019,0000000E,00000E3F,00010E3F,00FFC000,00018579
158,000C9E,0403,0399,FFCE12,00E1,2,00,0E12,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000034,0000000E,00000E12,00010E12,00FFC000,000187BB
158,000C9E,0403,0399,FFCE13,00E1,3,0E,0E13,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,0000040E,00000033,0000000E,00000E13,00010E13,00FFC000,000187BC
158,000C9E,0403,0399,FFCE14,00E1,4,10,0E14,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000410,00000032,0000000E,00000E14,00010E14,00FFC000,000187BD
158,000C9E,0403,0399,FFCE15,00E1,5,39,0E15,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000439,00000031,0000000E,00000E15,00010E15,00FFC000,000187BE
158,000C9E,0403,0399,FFCE16,00E1,6,00,0E16,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000030,0000000E,00000E16,00010E16,00FFC000,000187BF
158,000C9E,0403,0399,FFCE17,00E1,7,FF,0E17,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,000004FF,0000002F,0000000E,00000E17,00010E17,00FFC000,000187C0
158,000C9E,0403,0399,FFCE18,00E1,8,06,0E18,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000406,0000002E,0000000E,00000E18,00010E18,00FFC000,000187C1
158,000C9E,0403,0399,FFCE19,00E1,9,58,0E19,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000458,0000002D,0000000E,00000E19,00010E19,00FFC000,000187C2
158,000C9E,0403,0399,FFCE1A,00E1,10,14,0E1A,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000414,0000002C,0000000E,00000E1A,00010E1A,00FFC000,000187C3
158,000C9E,0403,0399,FFCE1B,00E1,11,3C,0E1B,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,0000043C,0000002B,0000000E,00000E1B,00010E1B,00FFC000,000187C4
158,000C9E,0403,0399,FFCE1C,00E1,12,00,0E1C,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,0000002A,0000000E,00000E1C,00010E1C,00FFC000,000187C5
158,000C9E,0403,0399,FFCE1D,00E1,13,27,0E1D,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000427,00000029,0000000E,00000E1D,00010E1D,00FFC000,000187C6
158,000C9E,0403,0399,FFCE1E,00E1,14,13,0E1E,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000413,00000028,0000000E,00000E1E,00010E1E,00FFC000,000187C7
158,000C9E,0403,0399,FFCE1F,00E1,15,C2,0E1F,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,000004C2,00000027,0000000E,00000E1F,00010E1F,00FFC000,000187C8
158,000C9E,0403,0399,FFCE20,00E2,0,00,0E20,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000026,0000000E,00000E20,00010E20,00FFC000,000187C9
158,000C9E,0403,0399,FFCE21,00E2,1,FF,0E21,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,000004FF,00000025,0000000E,00000E21,00010E21,00FFC000,000187CA
158,000C9E,0403,0399,FFCE22,00E2,2,00,0E22,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000024,0000000E,00000E22,00010E22,00FFC000,000187CB
158,000C9E,0403,0399,FFCE23,00E2,3,00,0E23,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000023,0000000E,00000E23,00010E23,00FFC000,000187CC
158,000C9E,0403,0399,FFCE24,00E2,4,61,0E24,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000461,00000022,0000000E,00000E24,00010E24,00FFC000,000187CD
158,000C9E,0403,0399,FFCE25,00E2,5,26,0E25,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000426,00000021,0000000E,00000E25,00010E25,00FFC000,000187CE
158,000C9E,0403,0399,FFCE26,00E2,6,14,0E26,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000414,00000020,0000000E,00000E26,00010E26,00FFC000,000187CF
158,000C9E,0403,0399,FFCE27,00E2,7,3C,0E27,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,0000043C,0000001F,0000000E,00000E27,00010E27,00FFC000,000187D0
158,000C9E,0403,0399,FFCE28,00E2,8,00,0E28,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,0000001E,0000000E,00000E28,00010E28,00FFC000,000187D1
158,000C9E,0403,0399,FFCE29,00E2,9,02,0E29,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000402,0000001D,0000000E,00000E29,00010E29,00FFC000,000187D2
158,000C9E,0403,0399,FFCE2A,00E2,10,12,0E2A,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000412,0000001C,0000000E,00000E2A,00010E2A,00FFC000,000187D3
158,000C9E,0403,0399,FFCE2B,00E2,11,39,0E2B,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000439,0000001B,0000000E,00000E2B,00010E2B,00FFC000,000187D4
158,000C9E,0403,0399,FFCE2C,00E2,12,00,0E2C,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,0000001A,0000000E,00000E2C,00010E2C,00FFC000,000187D5
158,000C9E,0403,0399,FFCE2D,00E2,13,FF,0E2D,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,000004FF,00000019,0000000E,00000E2D,00010E2D,00FFC000,000187D6
158,000C9E,0403,0399,FFCE2E,00E2,14,00,0E2E,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000018,0000000E,00000E2E,00010E2E,00FFC000,000187D7
158,000C9E,0403,0399,FFCE2F,00E2,15,00,0E2F,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000017,0000000E,00000E2F,00010E2F,00FFC000,000187D8
158,000C9E,0403,0399,FFCE30,00E3,0,20,0E30,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000420,00000016,0000000E,00000E30,00010E30,00FFC000,000187D9
158,000C9E,0403,0399,FFCE31,00E3,1,7C,0E31,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,0000047C,00000015,0000000E,00000E31,00010E31,00FFC000,000187DA
158,000C9E,0403,0399,FFCE32,00E3,2,00,0E32,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000014,0000000E,00000E32,00010E32,00FFC000,000187DB
158,000C9E,0403,0399,FFCE33,00E3,3,FF,0E33,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,000004FF,00000013,0000000E,00000E33,00010E33,00FFC000,000187DC
158,000C9E,0403,0399,FFCE34,00E3,4,00,0E34,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,00000012,0000000E,00000E34,00010E34,00FFC000,000187DD
158,000C9E,0403,0399,FFCE35,00E3,5,01,0E35,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000401,00000011,0000000E,00000E35,00010E35,00FFC000,000187DE
158,000C9E,0403,0399,FFCE36,00E3,6,10,0E36,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000410,00000010,0000000E,00000E36,00010E36,00FFC000,000187DF
158,000C9E,0403,0399,FFCE37,00E3,7,30,0E37,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000430,0000000F,0000000E,00000E37,00010E37,00FFC000,000187E0
158,000C9E,0403,0399,FFCE38,00E3,8,28,0E38,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000428,0000000E,0000000E,00000E38,00010E38,00FFC000,000187E1
158,000C9E,0403,0399,FFCE39,00E3,9,00,0E39,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,0000000D,0000000E,00000E39,00010E39,00FFC000,000187E2
158,000C9E,0403,0399,FFCE3A,00E3,10,20,0E3A,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000420,0000000C,0000000E,00000E3A,00010E3A,00FFC000,000187E3
158,000C9E,0403,0399,FFCE3B,00E3,11,7C,0E3B,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,0000047C,0000000B,0000000E,00000E3B,00010E3B,00FFC000,000187E4
158,000C9E,0403,0399,FFCE3C,00E3,12,00,0E3C,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000400,0000000A,0000000E,00000E3C,00010E3C,00FFC000,000187E5
158,000C9E,0403,0399,FFCE3D,00E3,13,FF,0E3D,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,000004FF,00000009,0000000E,00000E3D,00010E3D,00FFC000,000187E6
158,000C9E,0403,0399,FFCE3E,00E3,14,03,0E3E,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000403,00000008,0000000E,00000E3E,00010E3E,00FFC000,000187E7
158,000C9E,0403,0399,FFCE3F,00E3,15,02,0E3F,00,FF,00,20,36,0F,20,A869,00017B41,0010,A869,0000,0E,12,3C,000187BA,0300,00000402,00000007,0000000E,00000E3F,00010E3F,00FFC000,000187E8
