=== JOY OVERRIDE START INJECTION TEST ===
Rom: zelda_v542
Start injection frame: 840
Start hold frames: 1
Max frames: 2000

Frame | Script | Sub | PPULoad | Slot | PPUCtrl | PPUMask | VRAMAddr | Ready | Notes
 200 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x3F00 |     0 | 
 210 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 220 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 230 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 240 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 250 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 260 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 270 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 280 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 290 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 300 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 310 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 320 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 330 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 340 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 350 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 360 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 370 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 380 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 390 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 400 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 410 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 420 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 430 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 440 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 450 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 460 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 470 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 480 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 490 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 500 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 510 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 520 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 530 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 540 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 550 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 560 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 570 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 580 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 590 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 600 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 610 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 620 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 630 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 640 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 650 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 660 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 670 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 680 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 690 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 700 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 710 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 720 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 730 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 740 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 750 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 760 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 770 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 780 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 790 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 800 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 810 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 820 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 830 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
*** FRAME 840: INJECTED START BUTTON VIA 0xFFEE90/0xFFEE91

 840 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | [START INJECTED]
 841 |      0 |   1 |      18 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | 
 842 |      0 |   1 |       0 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | 
 843 |      0 |   1 |       0 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | 
 844 |      0 |   1 |       0 |    1 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 845 |      0 |   1 |       0 |    1 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 846 |      0 |   1 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 847 |      0 |   1 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 848 |      0 |   1 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 849 |      0 |   1 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 850 |      0 |   2 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 851 |      0 |   2 |       0 |    1 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 852 |      0 |   2 |       0 |    1 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 853 |      0 |   2 |       0 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | 
 854 |      1 |   0 |       0 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | 
 855 |      1 |   0 |       0 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | 
 856 |      1 |   0 |       0 |    1 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 857 |      1 |   1 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
 858 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
 859 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
 860 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
 861 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
 862 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
 863 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
 864 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
 865 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
 866 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
 867 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2AC0 |     0 | [GAME RUNNING]
 868 |      1 |   3 |      20 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
 869 |      1 |   3 |      20 |    0 | 0xB0 | 0x00 | 0x2324 |     0 | [GAME RUNNING]
 870 |      1 |   5 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
 871 |      1 |   6 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
 872 |      1 |   0 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
 873 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 874 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 875 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 876 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 877 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 878 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 879 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 880 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 881 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 882 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 883 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 884 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 885 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 886 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 887 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 888 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 889 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 890 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 900 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 910 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 920 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 930 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
 940 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]

*** GAME ADVANCED PAST TITLE SCREEN ***
Final frame: 941, script=1, subscript=0, slot=3

=== TEST COMPLETE ===
Advanced: true
Final frame: 941
