frame,system,rom_label,pc,screen_ready,ram_script,ram_subscript,ppu_load_index,cur_save_slot,ram_004D,ram_next_script,ram_00E7,ram_map_location,ram_next_map_location,ram_0000_t41,ram_0000_t42,ram_041F,ram_0421,ram_0423,ram_0000,ram_0001,ram_0002,ram_0003,ram_0004,ram_0005,spr_index_1,spr_index_2,trace_last,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,ppu_buf_00,ppu_buf_01,ppu_buf_02,ppu_buf_03,ppu_buf_04,ppu_buf_05,ppu_buf_06,ppu_buf_07,ppu_buf_08,ppu_buf_09,ppu_buf_0A,ppu_buf_0B,ppu_buf_0C,ppu_buf_0D,ppu_buf_0E,ppu_buf_0F,ppu_buf_10,ppu_buf_11,ppu_buf_12,ppu_buf_13,ppu_buf_14,ppu_buf_15,ppu_buf_16,ppu_buf_17,ppu_buf_18,ppu_buf_19,ppu_buf_1A,ppu_buf_1B,ppu_buf_1C,ppu_buf_1D,ppu_buf_1E,ppu_buf_1F,oam_00,oam_01,oam_02,oam_03,oam_04,oam_05,oam_06,oam_07,oam_08,oam_09,oam_0A,oam_0B,oam_0C,oam_0D,oam_0E,oam_0F
11,genesis,zelda_v356,000636,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
12,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,00,5C,00,00,00,00,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0004,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
13,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,C9,5C,00,00,00,C9,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,000D,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
14,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,D5,5C,00,00,00,D5,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0019,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
15,genesis,zelda_v356,000B76,00,00,00,00,00,00,00,00,00,00,9E,5C,00,00,00,9E,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0022,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
16,genesis,zelda_v356,000B8C,00,00,00,00,00,00,00,00,00,00,67,5C,00,00,00,67,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,002B,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
17,genesis,zelda_v356,000B7C,00,00,00,00,00,00,00,00,00,00,73,5C,00,00,00,73,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0037,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
18,genesis,zelda_v356,000B94,00,00,00,00,00,00,00,00,00,00,3C,5C,00,00,00,3C,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0040,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
19,genesis,zelda_v356,017646,00,00,00,00,00,00,00,00,00,00,05,5C,00,00,00,05,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0049,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
20,genesis,zelda_v356,00091A,00,00,00,00,00,00,00,00,00,00,11,5C,00,00,00,11,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0055,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
21,genesis,zelda_v356,017622,00,00,00,00,00,00,00,00,00,00,DA,5C,00,00,00,DA,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,005E,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
22,genesis,zelda_v356,017646,00,00,00,00,00,00,00,00,00,00,E6,5C,00,00,00,E6,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,006A,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
23,genesis,zelda_v356,01762E,00,00,00,00,00,00,00,00,00,00,AF,5C,00,00,00,AF,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0073,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
24,genesis,zelda_v356,01763A,00,00,00,00,00,00,00,00,00,00,78,5C,00,00,00,78,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,007C,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
25,genesis,zelda_v356,017630,00,00,00,00,00,00,00,00,00,00,84,5C,00,00,00,84,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0088,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
26,genesis,zelda_v356,017640,00,00,00,00,00,00,00,00,00,00,4D,5C,00,00,00,4D,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0091,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
27,genesis,zelda_v356,0176B6,00,00,00,00,00,00,00,00,00,00,59,5C,00,00,00,59,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,009A,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
28,genesis,zelda_v356,0008DA,00,00,00,00,00,00,00,00,00,00,22,5C,00,00,00,22,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00A6,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
29,genesis,zelda_v356,0008F0,00,00,00,00,00,00,00,00,00,00,EB,5C,00,00,00,EB,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00AF,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
30,genesis,zelda_v356,0008E2,00,00,00,00,00,00,00,00,00,00,F7,5C,00,00,00,F7,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00BB,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
31,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,C0,5C,00,00,00,C0,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00C4,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
32,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,89,5C,00,00,00,89,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00CD,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
33,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,95,5C,00,00,00,95,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00D9,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
34,genesis,zelda_v356,000C8E,00,00,00,00,00,00,00,00,00,00,5E,5C,00,00,00,5E,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00E2,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
35,genesis,zelda_v356,01757A,00,00,00,00,00,00,00,00,00,00,6A,5C,00,00,00,6A,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00EC,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
36,genesis,zelda_v356,000C9A,00,00,00,00,00,00,00,00,00,00,33,5C,00,00,00,33,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,00F7,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
37,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,FC,5C,00,00,00,FC,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0100,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
38,genesis,zelda_v356,000912,00,00,00,00,00,00,00,00,00,00,08,5C,00,00,00,08,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,010C,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
39,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,D1,5C,00,00,00,D1,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0115,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
40,genesis,zelda_v356,000B76,00,00,00,00,00,00,00,00,00,00,9A,5C,00,00,00,9A,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,011E,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
41,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,A6,5C,00,00,00,A6,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,012A,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
42,genesis,zelda_v356,000B7C,00,00,00,00,00,00,00,00,00,00,6F,5C,00,00,00,6F,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0133,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
43,genesis,zelda_v356,01759C,00,00,00,00,00,00,00,00,00,00,7B,5C,00,00,00,7B,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,013D,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
44,genesis,zelda_v356,000B8C,00,00,00,00,00,00,00,00,00,00,44,5C,00,00,00,44,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0148,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
45,genesis,zelda_v356,017644,00,00,00,00,00,00,00,00,00,00,0D,5C,00,00,00,0D,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0151,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
46,genesis,zelda_v356,00091A,00,00,00,00,00,00,00,00,00,00,19,5C,00,00,00,19,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,015D,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
47,genesis,zelda_v356,017620,00,00,00,00,00,00,00,00,00,00,E2,5C,00,00,00,E2,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0166,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
48,genesis,zelda_v356,01762E,00,00,00,00,00,00,00,00,00,00,AB,5C,00,00,00,AB,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,016F,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
49,genesis,zelda_v356,017624,00,00,00,00,00,00,00,00,00,00,B7,5C,00,00,00,B7,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,017B,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
50,genesis,zelda_v356,017632,00,00,00,00,00,00,00,00,00,00,80,5C,00,00,00,80,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0184,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
51,genesis,zelda_v356,000782,00,00,00,00,00,00,00,00,00,00,8C,5C,00,00,00,8C,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,018F,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
52,genesis,zelda_v356,01763E,00,00,00,00,00,00,00,00,00,00,55,5C,00,00,00,55,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0199,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
53,genesis,zelda_v356,0008E0,00,00,00,00,00,00,00,00,00,00,1E,5C,00,00,00,1E,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01A2,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
54,genesis,zelda_v356,0008DA,00,00,00,00,00,00,00,00,00,00,2A,5C,00,00,00,2A,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01AE,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
55,genesis,zelda_v356,0008EA,00,00,00,00,00,00,00,00,00,00,F3,5C,00,00,00,F3,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01B7,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
56,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,BC,5C,00,00,00,BC,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01C0,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
57,genesis,zelda_v356,0008F0,00,00,00,00,00,00,00,00,00,00,C8,5C,00,00,00,C8,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01CC,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
58,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,91,5C,00,00,00,91,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01D5,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
59,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,9D,5C,00,00,00,9D,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01E1,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
60,genesis,zelda_v356,00090E,00,00,00,00,00,00,00,00,00,00,66,5C,00,00,00,66,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01EA,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
61,genesis,zelda_v356,000C9A,00,00,00,00,00,00,00,00,00,00,2F,5C,00,00,00,2F,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01F3,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
62,genesis,zelda_v356,000C8E,00,00,00,00,00,00,00,00,00,00,3B,5C,00,00,00,3B,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,01FF,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
63,genesis,zelda_v356,000912,00,00,00,00,00,00,00,00,00,00,04,5C,00,00,00,04,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0208,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
64,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,CD,5C,00,00,00,CD,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0211,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
65,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,D9,5C,00,00,00,D9,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,021D,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
66,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,A2,5C,00,00,00,A2,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0226,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
67,genesis,zelda_v356,000916,00,00,00,00,00,00,00,00,00,00,AE,5C,00,00,00,AE,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0232,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
68,genesis,zelda_v356,000B76,00,00,00,00,00,00,00,00,00,00,77,5C,00,00,00,77,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,023B,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
69,genesis,zelda_v356,000B8C,00,00,00,00,00,00,00,00,00,00,40,5C,00,00,00,40,5C,00,00,00,00,00,00,0403,0400,5C00,00000000,0000,0244,00,00,FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
