=== JOY OVERRIDE START INJECTION TEST ===
Rom: zelda_v542
Start injection frame: 1400
Start hold frames: 1
Max frames: 2000

Frame | Script | Sub | PPULoad | Slot | PPUCtrl | PPUMask | VRAMAddr | Ready | Notes
 200 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x3F00 |     0 | 
 210 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 220 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 230 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 240 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 250 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 260 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 270 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 280 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 290 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 300 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 310 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 320 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 330 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 340 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 350 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 360 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 370 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 380 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 390 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 400 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 410 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 420 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 430 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 440 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 450 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 460 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 470 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 480 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 490 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 500 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 510 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 520 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 530 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 540 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 550 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 560 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 570 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 580 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 590 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 600 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 610 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 620 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 630 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 640 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 650 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 660 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 670 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 680 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 690 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 700 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 710 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 720 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 730 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 740 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 750 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 760 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 770 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 780 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 790 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 800 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 810 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 820 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 830 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 840 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 850 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 860 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 870 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 880 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 890 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 900 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 910 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 920 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 930 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 940 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 950 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 960 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 970 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 980 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
 990 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1000 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1010 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1020 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1030 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1040 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1050 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1060 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1070 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1080 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1090 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1100 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1110 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1120 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1130 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1140 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1150 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1160 |      0 |   0 |       0 |    0 | 0xB0 | 0x1E | 0x0303 |     0 | 
1170 |      0 |   0 |       0 |    0 | 0xB0 | 0x00 | 0x2AC0 |     0 | 
1180 |      0 |   0 |       2 |    0 | 0xB2 | 0x00 | 0x2240 |     0 | 
1190 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1200 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1210 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1220 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1230 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1240 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1250 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1260 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1270 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1280 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1290 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1300 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1310 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1320 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1330 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1340 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1350 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1360 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1370 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1380 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
1390 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | 
*** FRAME 1400: INJECTED START BUTTON VIA 0xFFEE90/0xFFEE91

1400 |      0 |   0 |       0 |    0 | 0xB2 | 0x1E | 0x0303 |     0 | [START INJECTED]
1401 |      0 |   1 |      18 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1402 |      0 |   1 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1403 |      0 |   1 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1404 |      0 |   1 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1405 |      0 |   1 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1406 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1407 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1408 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1409 |      0 |   1 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1410 |      0 |   2 |       0 |    2 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1411 |      0 |   2 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1412 |      0 |   2 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1413 |      0 |   2 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1414 |      1 |   0 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1415 |      1 |   0 |       0 |    0 | 0xB2 | 0x00 | 0x0303 |     0 | 
1416 |      1 |   0 |       0 |    1 | 0xB2 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1417 |      1 |   1 |       0 |    3 | 0xB2 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1418 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1419 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1420 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1421 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2000 |     0 | [GAME RUNNING]
1422 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x22C0 |     0 | [GAME RUNNING]
1423 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1424 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1425 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1426 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2800 |     0 | [GAME RUNNING]
1427 |      1 |   2 |      18 |    0 | 0xB0 | 0x00 | 0x2AC0 |     0 | [GAME RUNNING]
1428 |      1 |   3 |      20 |    0 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1429 |      1 |   3 |      20 |    0 | 0xB0 | 0x00 | 0x2324 |     0 | [GAME RUNNING]
1430 |      1 |   5 |       0 |    2 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1431 |      1 |   6 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [GAME RUNNING]
1432 |      1 |   0 |       0 |    3 | 0xB0 | 0x00 | 0x0303 |     0 | [SLOT SELECTED]
1433 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1434 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1435 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1436 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1437 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1438 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1439 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1440 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1441 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1442 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1443 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1444 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1445 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1446 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1447 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1448 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1449 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1450 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1460 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1470 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1480 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1490 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]
1500 |      1 |   0 |       0 |    3 | 0xB0 | 0x1E | 0x0303 |     0 | [SLOT SELECTED]

*** GAME ADVANCED PAST TITLE SCREEN ***
Final frame: 1501, script=1, subscript=0, slot=3

=== TEST COMPLETE ===
Advanced: true
Final frame: 1501
