frame,system,rom_label,pc,screen_ready,ram_script,ram_subscript,ppu_load_index,cur_save_slot,ram_004D,ram_next_script,ram_00E7,ram_map_location,ram_next_map_location,ram_0000_t41,ram_0000_t42,ram_041F,ram_0421,ram_0423,ram_0000,ram_0001,ram_0002,ram_0003,ram_0004,ram_0005,spr_index_1,spr_index_2,trace_last,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,ppu_buf_00,ppu_buf_01,ppu_buf_02,ppu_buf_03,ppu_buf_04,ppu_buf_05,ppu_buf_06,ppu_buf_07,ppu_buf_08,ppu_buf_09,ppu_buf_0A,ppu_buf_0B,ppu_buf_0C,ppu_buf_0D,ppu_buf_0E,ppu_buf_0F,ppu_buf_10,ppu_buf_11,ppu_buf_12,ppu_buf_13,ppu_buf_14,ppu_buf_15,ppu_buf_16,ppu_buf_17,ppu_buf_18,ppu_buf_19,ppu_buf_1A,ppu_buf_1B,ppu_buf_1C,ppu_buf_1D,ppu_buf_1E,ppu_buf_1F,oam_00,oam_01,oam_02,oam_03,oam_04,oam_05,oam_06,oam_07,oam_08,oam_09,oam_0A,oam_0B,oam_0C,oam_0D,oam_0E,oam_0F
11,genesis,zelda_v323,00061E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0000,0000,0000,00000000,0000,0000,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
12,genesis,zelda_v323,0004CC,00,00,00,00,00,00,00,00,00,00,1A,03,00,00,00,1A,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0013,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
13,genesis,zelda_v323,0004A6,00,00,00,00,00,00,00,00,00,00,52,03,00,00,00,52,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,003D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
14,genesis,zelda_v323,0175D6,00,00,00,00,00,00,00,00,00,00,8A,03,00,00,00,8A,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0067,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
15,genesis,zelda_v323,017574,00,00,00,00,00,00,00,00,00,00,BE,03,00,00,00,BE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0091,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
16,genesis,zelda_v323,000AE0,00,00,00,00,00,00,00,00,00,00,F6,03,00,00,00,F6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,00BB,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
17,genesis,zelda_v323,000C08,00,00,00,00,00,00,00,00,00,00,2E,03,00,00,00,2E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,00E5,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
18,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,66,03,00,00,00,66,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,010F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
19,genesis,zelda_v323,01756A,00,00,00,00,00,00,00,00,00,00,9E,03,00,00,00,9E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0139,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
20,genesis,zelda_v323,0008FE,00,00,00,00,00,00,00,00,00,00,D6,03,00,00,00,D6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0163,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
21,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,0E,03,00,00,00,0E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,018D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
22,genesis,zelda_v323,000BFE,00,00,00,00,00,00,00,00,00,00,46,03,00,00,00,46,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,01B7,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
23,genesis,zelda_v323,0008D4,00,00,00,00,00,00,00,00,00,00,7E,03,00,00,00,7E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,01E1,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
24,genesis,zelda_v323,017560,00,00,00,00,00,00,00,00,00,00,B6,03,00,00,00,B6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,020B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
25,genesis,zelda_v323,000AFE,00,00,00,00,00,00,00,00,00,00,EE,03,00,00,00,EE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0235,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
26,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,26,03,00,00,00,26,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,025F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
27,genesis,zelda_v323,000BF8,00,00,00,00,00,00,00,00,00,00,5E,03,00,00,00,5E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0289,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
28,genesis,zelda_v323,0008CA,00,00,00,00,00,00,00,00,00,00,96,03,00,00,00,96,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,02B3,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
29,genesis,zelda_v323,01755E,00,00,00,00,00,00,00,00,00,00,CE,03,00,00,00,CE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,02DD,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
30,genesis,zelda_v323,000AEE,00,00,00,00,00,00,00,00,00,00,06,03,00,00,00,06,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0307,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
31,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,3E,03,00,00,00,3E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0331,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
32,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,76,03,00,00,00,76,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,035B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
33,genesis,zelda_v323,0008C4,00,00,00,00,00,00,00,00,00,00,AE,03,00,00,00,AE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0385,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
34,genesis,zelda_v323,017556,00,00,00,00,00,00,00,00,00,00,E6,03,00,00,00,E6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,03AF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
35,genesis,zelda_v323,000AE6,00,00,00,00,00,00,00,00,00,00,1E,03,00,00,00,1E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,03D9,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
36,genesis,zelda_v323,0008F6,00,00,00,00,00,00,00,00,00,00,56,03,00,00,00,56,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0403,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
37,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,8E,03,00,00,00,8E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,042D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
38,genesis,zelda_v323,01756E,00,00,00,00,00,00,00,00,00,00,C6,03,00,00,00,C6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0457,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
39,genesis,zelda_v323,017572,00,00,00,00,00,00,00,00,00,00,FE,03,00,00,00,FE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0481,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
40,genesis,zelda_v323,000AE0,00,00,00,00,00,00,00,00,00,00,36,03,00,00,00,36,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,04AB,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
41,genesis,zelda_v323,000C04,00,00,00,00,00,00,00,00,00,00,6E,03,00,00,00,6E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,04D5,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
42,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,A6,03,00,00,00,A6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,04FF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
43,genesis,zelda_v323,01756A,00,00,00,00,00,00,00,00,00,00,DE,03,00,00,00,DE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0529,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
44,genesis,zelda_v323,0008FE,00,00,00,00,00,00,00,00,00,00,16,03,00,00,00,16,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0553,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
45,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,4E,03,00,00,00,4E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,057D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
46,genesis,zelda_v323,000BF8,00,00,00,00,00,00,00,00,00,00,86,03,00,00,00,86,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,05A7,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
47,genesis,zelda_v323,0008D0,00,00,00,00,00,00,00,00,00,00,BE,03,00,00,00,BE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,05D1,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
48,genesis,zelda_v323,017560,00,00,00,00,00,00,00,00,00,00,F6,03,00,00,00,F6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,05FB,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
49,genesis,zelda_v323,000AF8,00,00,00,00,00,00,00,00,00,00,2E,03,00,00,00,2E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0625,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
50,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,66,03,00,00,00,66,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,064F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
51,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,9E,03,00,00,00,9E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0679,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
52,genesis,zelda_v323,0008C6,00,00,00,00,00,00,00,00,00,00,D6,03,00,00,00,D6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,06A3,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
53,genesis,zelda_v323,01755C,00,00,00,00,00,00,00,00,00,00,0E,03,00,00,00,0E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,06CD,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
54,genesis,zelda_v323,000AEE,00,00,00,00,00,00,00,00,00,00,46,03,00,00,00,46,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,06F7,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
55,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,7E,03,00,00,00,7E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0721,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
56,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,B6,03,00,00,00,B6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,074B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
57,genesis,zelda_v323,0008BE,00,00,00,00,00,00,00,00,00,00,EE,03,00,00,00,EE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0775,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
58,genesis,zelda_v323,017550,00,00,00,00,00,00,00,00,00,00,26,03,00,00,00,26,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,079F,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
59,genesis,zelda_v323,000AE6,00,00,00,00,00,00,00,00,00,00,5E,03,00,00,00,5E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,07C9,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
60,genesis,zelda_v323,0008F6,00,00,00,00,00,00,00,00,00,00,96,03,00,00,00,96,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,07F3,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
61,genesis,zelda_v323,0008F2,00,00,00,00,00,00,00,00,00,00,CE,03,00,00,00,CE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,081D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
62,genesis,zelda_v323,01756E,00,00,00,00,00,00,00,00,00,00,06,03,00,00,00,06,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0847,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
63,genesis,zelda_v323,017572,00,00,00,00,00,00,00,00,00,00,3E,03,00,00,00,3E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0871,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
64,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,76,03,00,00,00,76,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,089B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
65,genesis,zelda_v323,000C04,00,00,00,00,00,00,00,00,00,00,AE,03,00,00,00,AE,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,08C5,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
66,genesis,zelda_v323,0008EE,00,00,00,00,00,00,00,00,00,00,E6,03,00,00,00,E6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,08EF,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
67,genesis,zelda_v323,017564,00,00,00,00,00,00,00,00,00,00,1E,03,00,00,00,1E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0919,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
68,genesis,zelda_v323,000AFE,00,00,00,00,00,00,00,00,00,00,56,03,00,00,00,56,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0943,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
69,genesis,zelda_v323,0008FA,00,00,00,00,00,00,00,00,00,00,8E,03,00,00,00,8E,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,096D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
70,genesis,zelda_v323,000BF8,00,00,00,00,00,00,00,00,00,00,C6,03,00,00,00,C6,03,00,00,00,00,00,00,0403,0000,0302,00000000,0000,0997,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
